sell,500011.40000000113,1652028447.2091067
buy,495968.60000000114,1652028451.9185336
sell,500011.40000000113,1652028452.238909
buy,495968.40000000113,1652028453.51747
buy,491925.40000000113,1652028453.830705
sell,495968.60000000114,1652028454.1500235
sell,500012.00000000116,1652028454.4892993
buy,495968.4000000012,1652028464.904202
buy,491924.8000000012,1652028465.199408
sell,495968.8000000012,1652028465.4884372
sell,500012.8000000012,1652028465.8036985
buy,495967.6000000012,1652028471.3458786
sell,500013.0000000012,1652028471.6738641
buy,495967.6000000012,1652028481.7798405
buy,491922.0000000012,1652028482.1040006
sell,495967.6000000012,1652028482.4064867
sell,500013.0000000012,1652028483.3510869
buy,495969.20000000123,1652028492.3886273
buy,491925.60000000126,1652028492.6683214
buy,487881.80000000127,1652028493.5221338
sell,491925.60000000126,1652028493.8257387
sell,495969.40000000125,1652028494.1184916
sell,500013.40000000125,1652028494.4173448
buy,495962.8,1652053268.305181
buy,491925.39999999997,1652053268.309588
buy,487887.99999999994,1652053268.3179772
sell,491925.39999999997,1652053268.3220565
buy,487887.39999999997,1652053268.3271325
sell,491924.8,1652053268.3313975
buy,487886.6,1652053268.3367689
sell,491924.0,1652053268.343394
buy,487886.2,1652053268.350914
sell,491924.0,1652053268.3679492
buy,487886.8,1652053268.376797
sell,491924.39999999997,1652053268.3815856
sell,495962.6,1652053268.3890214
buy,491924.6,1652053268.3944113
sell,495962.8,1652053268.3989415
buy,491924.39999999997,1652053268.4042735
sell,495962.19999999995,1652053268.4087443
buy,491923.99999999994,1652053268.4142985
sell,495962.39999999997,1652053268.418707
buy,491923.99999999994,1652053268.4264174
buy,487885.99999999994,1652053268.4333446
buy,483847.5999999999,1652053268.4381847
buy,479809.1999999999,1652053268.4449618
buy,475770.7999999999,1652053268.4493992
buy,471732.9999999999,1652053269.6308167
sell,475771.1999999999,1652053269.9560888
buy,471733.3999999999,1652053270.5627134
buy,467695.5999999999,1652053270.8613276
buy,463657.1999999999,1652053271.1614633
sell,467695.3999999999,1652053271.4571693
sell,471733.5999999999,1652053272.0669568
sell,475771.1999999999,1652053272.9848237
buy,471733.1999999999,1652053273.2854567
buy,467695.1999999999,1652053273.57133
sell,471733.3999999999,1652053274.2007046
buy,467694.9999999999,1652053274.5064812
sell,471733.3999999999,1652053274.7968535
buy,467695.1999999999,1652053275.0954416
sell,471733.9999999999,1652053275.393148
sell,475772.9999999999,1652053275.7147
sell,479811.7999999999,1652053276.3258688
sell,483850.59999999986,1652053276.6141114
sell,487889.19999999984,1652053276.9282322
buy,483850.59999999986,1652053277.2552533
sell,487889.39999999985,1652053277.5767336
buy,483850.59999999986,1652053278.2240112
buy,479811.59999999986,1652053278.5399048
sell,483850.39999999985,1652053278.8617558
sell,487889.7999999999,1652053279.1743586
sell,491928.59999999986,1652053279.4699528
sell,495967.39999999985,1652053280.0463052
sell,500006.19999999984,1652053280.361637
buy,495967.39999999985,1652053282.211339
sell,500006.39999999985,1652053282.50666
buy,495967.59999999986,1652053285.2020237
sell,500006.39999999985,1652053285.5028594
buy,495967.39999999985,1652053288.4712746
buy,491928.7999999999,1652053289.0817869
buy,487890.1999999999,1652053289.3877156
buy,483851.3999999999,1652053289.6886458
sell,487889.9999999999,1652053290.556397
buy,483851.3999999999,1652053290.8454235
sell,487889.9999999999,1652053291.1396139
buy,483851.3999999999,1652053291.449419
buy,479812.9999999999,1652053292.0711007
buy,475774.59999999986,1652053292.390355
sell,479813.19999999984,1652053292.7068021
sell,483851.59999999986,1652053293.0349343
buy,479813.19999999984,1652053293.6380944
buy,475774.9999999998,1652053293.926408
buy,471736.39999999985,1652053294.2363102
buy,467698.19999999984,1652053294.8559556
buy,463659.7999999998,1652053295.1693985
sell,467698.3999999998,1652053295.4847004
sell,471736.5999999998,1652053295.811324
buy,467698.1999999998,1652053296.120206
buy,463659.79999999976,1652053296.741224
sell,467698.39999999973,1652053297.0286562
sell,471736.59999999974,1652053297.9625976
sell,475774.79999999976,1652053298.2828252
buy,471736.59999999974,1652053298.594898
buy,467698.59999999974,1652053298.9008932
buy,463660.59999999974,1652053299.521294
sell,467698.39999999973,1652053299.811164
sell,471736.39999999973,1652053300.68189
buy,467698.79999999976,1652053301.2667913
sell,471736.39999999973,1652053301.5643802
sell,475773.9999999997,1652053301.8507245
sell,479811.5999999997,1652053302.1448312
sell,483848.7999999997,1652053302.4335465
sell,487886.3999999997,1652053302.729186
sell,491923.5999999997,1652053303.02665
sell,495960.7999999997,1652053303.3238552
sell,499997.7999999997,1652053304.2289956
buy,495960.7999999997,1652053307.890044
buy,491923.1999999997,1652053308.2123027
sell,495960.1999999997,1652053308.5176296
buy,491923.1999999997,1652053308.8231559
buy,487885.7999999997,1652053309.1127696
buy,483848.1999999997,1652053309.3981752
sell,487886.1999999997,1652053310.3459754
buy,483848.1999999997,1652053310.662029
buy,479810.1999999997,1652053310.9661083
sell,483848.39999999973,1652053311.2591588
sell,487886.1999999997,1652053311.5588531
buy,483848.39999999973,1652053311.8631885
buy,479810.39999999973,1652053312.1630008
sell,483847.9999999997,1652053312.4668732
sell,487885.5999999997,1652053312.7674537
buy,483847.9999999997,1652053313.0586681
sell,487885.7999999997,1652053313.6444035
buy,483847.9999999997,1652053313.9394805
buy,479810.1999999997,1652053314.2422867
sell,483847.9999999997,1652053315.1862211
buy,479809.9999999997,1652053315.7843094
sell,483847.9999999997,1652053316.0785193
sell,487885.7999999997,1652053316.3794348
sell,491923.7999999997,1652053316.6716166
sell,495961.5999999997,1652053316.9664676
buy,491923.5999999997,1652053317.26216
buy,487885.5999999997,1652053317.557406
sell,491923.3999999997,1652053317.88063
sell,495961.19999999966,1652053318.1912477
sell,499999.3999999997,1652053318.5032506
buy,495961.19999999966,1652053320.2995982
sell,499999.3999999997,1652053320.8894396
buy,495961.3999999997,1652053322.6613889
sell,499999.19999999966,1652053322.9532044
buy,495961.19999999966,1652053324.4074183
buy,491923.19999999966,1652053324.7116082
buy,487885.3999999997,1652053325.3314805
sell,491923.19999999966,1652053325.6472125
sell,495960.5999999997,1652053326.245282
sell,499997.9999999997,1652053326.83961
buy,495960.5999999997,1652053328.322032
buy,491922.9999999997,1652053328.629526
sell,495960.39999999973,1652053328.9268773
sell,499997.59999999974,1652053329.2220848
buy,495960.39999999973,1652053329.83606
buy,491923.1999999997,1652053330.1564262
buy,487885.9999999997,1652053330.4734797
buy,483848.9999999997,1652053330.7874138
buy,479811.9999999997,1652053331.1005988
buy,475774.9999999997,1652053331.405047
sell,479811.9999999997,1652053331.719417
buy,475774.9999999997,1652053332.0277212
buy,471737.9999999997,1652053332.6218724
buy,467701.1999999997,1652053332.9186752
buy,463664.1999999997,1652053333.5124822
buy,459627.1999999997,1652053333.8084972
sell,463664.1999999997,1652053334.098
buy,459626.9999999997,1652053334.3863745
buy,455589.9999999997,1652053334.7033758
buy,451552.9999999997,1652053335.0054135
sell,455589.7999999997,1652053335.585916
sell,459627.3999999997,1652053335.8854847
sell,463664.99999999965,1652053336.1786218
sell,467702.19999999966,1652053336.7615936
sell,471739.5999999997,1652053337.0481257
sell,475776.9999999997,1652053337.3410738
buy,471739.7999999997,1652053337.6485767
sell,475776.9999999997,1652053337.9351768
buy,471739.7999999997,1652053338.5123591
sell,475776.9999999997,1652053338.7995121
sell,479814.7999999997,1652053339.082319
sell,483852.5999999997,1652053339.372653
buy,479815.19999999966,1652053339.9435122
sell,483852.79999999964,1652053340.2439048
buy,479815.19999999966,1652053340.5309677
sell,483852.5999999997,1652053340.8339472
sell,487889.5999999997,1652053341.1323552
sell,491927.19999999966,1652053341.4368236
sell,495964.79999999964,1652053341.7550042
sell,500002.3999999996,1652053342.075574
buy,495964.9999999996,1652053343.6263041
sell,500002.3999999996,1652053343.9249487
buy,495964.79999999964,1652053345.6898823
sell,500002.79999999964,1652053345.993943
buy,495965.5999999996,1652053349.9556348
buy,491928.3999999996,1652053350.2454686
buy,487891.1999999996,1652053350.5510135
buy,483853.9999999996,1652053350.8616188
buy,479816.3999999996,1652053351.4876368
buy,475778.79999999964,1652053351.8082967
sell,479816.79999999964,1652053352.4022896
sell,483854.79999999964,1652053352.705276
buy,479816.79999999964,1652053352.9993737
sell,483854.79999999964,1652053353.306366
sell,487892.99999999965,1652053353.8767507
sell,491930.79999999964,1652053354.4455202
sell,495968.5999999996,1652053355.0416722
sell,500006.99999999965,1652053355.3342264
buy,495969.19999999966,1652053359.1920524
sell,500006.99999999965,1652053359.5222912
buy,495969.19999999966,1652053362.58921
buy,491931.5999999997,1652053362.9113345
buy,487893.7999999997,1652053363.2208195
buy,483855.7999999997,1652053363.5134454
buy,479817.5999999997,1652053364.1042407
buy,475779.5999999997,1652053364.4078307
sell,479817.3999999997,1652053364.717786
sell,483855.5999999997,1652053365.0341756
sell,487893.7999999997,1652053365.6864967
sell,491931.9999999997,1652053366.0032008
sell,495969.9999999997,1652053366.3034754
sell,500008.1999999997,1652053366.593851
buy,495970.39999999973,1652053370.1829069
sell,500007.9999999997,1652053370.4914804
buy,495970.39999999973,1652053373.5205784
buy,491932.79999999976,1652053374.1204565
sell,495970.39999999973,1652053374.415056
sell,500008.39999999973,1652053374.7181299
buy,495970.39999999973,1652053375.0066547
buy,491932.39999999973,1652053375.3026416
sell,495970.39999999973,1652053375.6015844
sell,500007.79999999976,1652053376.201956
buy,495970.1999999998,1652053377.1771107
sell,500007.5999999998,1652053377.489835
buy,495970.1999999998,1652053378.398338
sell,500007.79999999976,1652053379.0370986
buy,495970.39999999973,1652053380.8360202
sell,500007.79999999976,1652053381.136897
buy,495970.39999999973,1652053386.900668
sell,500007.79999999976,1652053387.205959
buy,495970.39999999973,1652053387.8007426
buy,491932.9999999997,1652053388.1157327
buy,487895.5999999997,1652053388.4213538
sell,491932.9999999997,1652053388.7116432
buy,487895.7999999997,1652053389.0160267
buy,483858.3999999997,1652053389.3116026
sell,487895.99999999965,1652053389.5988805
sell,491933.19999999966,1652053390.4822035
sell,495970.3999999997,1652053390.7831457
sell,500007.99999999965,1652053391.0771995
buy,495971.19999999966,1652053394.7725098
sell,500007.99999999965,1652053395.0905228
buy,495971.5999999996,1652053397.2091906
sell,500008.5999999996,1652053397.5111675
buy,495972.3999999996,1652053400.7692971
buy,491936.1999999996,1652053401.0526977
buy,487899.3999999996,1652053401.3346345
buy,483862.5999999996,1652053401.616662
buy,479825.79999999964,1652053401.9018245
sell,483862.5999999996,1652053402.1838427
sell,487899.3999999996,1652053402.4816134
sell,491936.1999999996,1652053402.7759562
